3540	882.2	797.3	726.1	661.1	601.6	547.4	498.2	453.3	412.3	374.8	340.7	309.5	281	254.8	230.8	208.6	188.3	169.8	153.6	141.6	131.8	123	114.9	107.7	101.3	95.4	89.8	84.6	79.7	75.2	70.9	63.2	56.5	50.7	45.7	41.4	37.8	34.8	32.2	30.2	28.5	27.2	26.2	25.5	25.1	25
3600	885.3	800.8	729.8	665.1	605.7	551.6	502.4	457.5	416.5	378.9	344.7	313.5	284.8	258.6	234.4	212.2	191.8	173.1	156.3	143.7	133.8	124.8	116.7	109.4	102.7	96.8	91.2	86	81	76.4	72.1	64.3	57.5	51.6	46.5	42.2	38.5	35.4	32.8	30.7	29	27.6	26.6	25.9	25.5	25.3
3620	886.4	801.9	731	666.4	607.1	552.9	503.7	458.9	417.9	380.3	346.1	314.8	286.1	259.8	235.6	213.4	192.9	174.2	157.2	144.4	134.4	125.4	117.3	109.9	103.3	97.3	91.7	86.4	81.5	76.9	72.5	64.7	57.8	51.9	46.8	42.4	38.7	35.6	33	30.8	29.1	27.7	26.7	26	25.6	25.4
3640	887.4	803.1	732.3	667.6	608.4	554.3	505.1	460.3	419.2	381.7	347.4	316.1	287.4	261	236.8	214.5	194	175.3	158.2	145.1	135	126	117.8	110.4	103.8	97.8	92.1	86.9	81.9	77.3	72.9	65.1	58.2	52.2	47.1	42.7	39	35.8	33.2	31	29.3	27.9	26.9	26.1	25.7	25.6
3660	888.4	804.2	733.5	668.9	609.8	555.6	506.5	461.6	420.6	383	348.7	317.4	288.6	262.3	238	215.7	195.2	176.3	159.2	145.9	135.7	126.6	118.4	111	104.3	98.3	92.6	87.3	82.4	77.7	73.3	65.4	58.5	52.6	47.4	43	39.2	36	33.4	31.2	29.4	28	27	26.3	25.8	25.7
3680	889.4	805.3	734.7	670.2	611.1	557	507.8	463	421.9	384.3	350	318.6	289.9	263.5	239.2	216.9	196.3	177.4	160.2	146.6	136.3	127.2	119	111.5	104.8	98.8	93.1	87.8	82.8	78.1	73.7	65.8	58.9	52.9	47.7	43.2	39.4	36.2	33.6	31.4	29.6	28.2	27.1	26.4	25.9	25.8
3700	890.5	806.4	735.9	671.5	612.4	558.3	509.2	464.3	423.3	385.7	351.3	319.9	291.1	264.7	240.4	218	197.4	178.4	161.2	147.3	137	127.9	119.6	112.1	105.3	99.2	93.5	88.2	83.2	78.6	74.2	66.2	59.2	53.2	48	43.5	39.7	36.5	33.8	31.5	29.7	28.3	27.3	26.5	26.1	25.9
3720	891.5	807.5	737.1	672.7	613.7	559.7	510.5	465.7	424.6	387	352.6	321.2	292.4	265.9	241.6	219.2	198.5	179.5	162.2	148.1	137.6	128.5	120.1	112.6	105.8	99.7	94	88.7	83.7	79	74.6	66.6	59.6	53.5	48.3	43.8	39.9	36.7	34	31.7	29.9	28.5	27.4	26.6	26.2	26
3740	892.5	808.6	738.3	674	615	561	511.9	467	426	388.3	353.9	322.5	293.6	267.1	242.8	220.3	199.6	180.6	163.2	148.8	138.3	129.1	120.7	113.1	106.3	100.1	94.5	89.1	84.1	79.4	75	66.9	59.9	53.8	48.6	44	40.2	36.9	34.1	31.9	30.1	28.6	27.5	26.8	26.3	26.2
3760	893.5	809.7	739.4	675.2	616.3	562.3	513.2	468.3	427.3	389.6	355.2	323.7	294.9	268.3	243.9	221.4	200.7	181.6	164.2	149.6	138.9	129.7	121.3	113.7	106.8	100.6	94.9	89.6	84.5	79.8	75.4	67.3	60.3	54.2	48.9	44.3	40.4	37.1	34.3	32.1	30.2	28.8	27.7	26.9	26.4	26.3
3780	894.4	810.8	740.6	676.5	617.6	563.6	514.5	469.7	428.6	390.9	356.5	325	296.1	269.5	245.1	222.6	201.8	182.7	165.2	150.4	139.5	130.3	121.9	114.2	107.3	101.1	95.4	90	85	80.2	75.8	67.7	60.6	54.5	49.1	44.6	40.6	37.3	34.5	32.2	30.4	28.9	27.8	27	26.6	26.4
3800	895.4	811.9	741.8	677.7	618.9	564.9	515.8	471	429.9	392.2	357.8	326.2	297.3	270.7	246.3	223.7	202.9	183.7	166.2	151.3	140.2	130.9	122.4	114.8	107.8	101.5	95.8	90.5	85.4	80.6	76.2	68.1	61	54.8	49.4	44.8	40.9	37.5	34.7	32.4	30.5	29.1	27.9	27.2	26.7	26.6
3820	896.4	813	742.9	678.9	620.1	566.2	517.1	472.3	431.2	393.5	359	327.5	298.5	271.9	247.4	224.8	204	184.8	167.2	152.1	140.8	131.5	123	115.3	108.3	102	96.3	90.9	85.8	81.1	76.6	68.4	61.3	55.1	49.7	45.1	41.1	37.8	34.9	32.6	30.7	29.2	28.1	27.3	26.8	26.7
3840	897.4	814	744.1	680.1	621.4	567.5	518.4	473.6	432.5	394.8	360.3	328.7	299.7	273.1	248.6	225.9	205.1	185.8	168.2	152.9	141.5	132.1	123.6	115.8	108.8	102.5	96.7	91.3	86.2	81.5	77	68.8	61.7	55.4	50	45.4	41.4	38	35.1	32.8	30.9	29.4	28.2	27.4	27	26.8
3860	898.3	815.1	745.2	681.3	622.7	568.8	519.7	474.9	433.8	396.1	361.6	329.9	300.9	274.3	249.7	227.1	206.1	186.9	169.2	153.7	142.1	132.7	124.2	116.4	109.3	102.9	97.2	91.8	86.7	81.9	77.4	69.2	62	55.7	50.3	45.6	41.6	38.2	35.3	33	31	29.5	28.4	27.6	27.1	26.9
3880	899.3	816.1	746.4	682.5	623.9	570.1	521	476.2	435.1	397.4	362.8	331.2	302.1	275.4	250.8	228.2	207.2	187.9	170.2	154.5	142.8	133.3	124.7	116.9	109.8	103.4	97.6	92.2	87.1	82.3	77.8	69.6	62.4	56.1	50.6	45.9	41.9	38.4	35.5	33.2	31.2	29.7	28.5	27.7	27.2	27.1
3900	900.3	817.2	747.5	683.7	625.1	571.3	522.3	477.5	436.4	398.6	364.1	332.4	303.3	276.6	252	229.3	208.3	189	171.2	155.4	143.4	133.9	125.3	117.4	110.3	103.9	98.1	92.6	87.5	82.7	78.2	69.9	62.7	56.4	50.9	46.2	42.1	38.6	35.7	33.3	31.4	29.8	28.7	27.9	27.4	27.2
3920	901.2	818.2	748.6	684.9	626.4	572.6	523.6	478.7	437.7	399.9	365.3	333.6	304.5	277.8	253.1	230.4	209.4	190	172.3	156.2	144.1	134.5	125.9	118	110.8	104.4	98.5	93.1	87.9	83.1	78.6	70.3	63	56.7	51.2	46.4	42.3	38.9	35.9	33.5	31.6	30	28.8	28	27.5	27.3
3940	902.1	819.3	749.7	686.1	627.6	573.9	524.8	480	438.9	401.2	366.5	334.8	305.7	278.9	254.3	231.5	210.5	191.1	173.3	157.1	144.8	135.1	126.4	118.5	111.3	104.9	99	93.5	88.4	83.5	79	70.7	63.4	57	51.5	46.7	42.6	39.1	36.2	33.7	31.7	30.2	29	28.1	27.6	27.5
3960	903.1	820.3	750.8	687.3	628.8	575.1	526.1	481.3	440.2	402.4	367.8	336	306.9	280.1	255.4	232.6	211.5	192.1	174.2	158	145.4	135.7	127	119.1	111.8	105.3	99.4	93.9	88.8	83.9	79.4	71	63.7	57.3	51.8	47	42.8	39.3	36.4	33.9	31.9	30.3	29.1	28.3	27.8	27.6
